sku,name,link,price
883491,Изолента ПВХ Онлайт OIT-B15-20/G зеленая 15 мм 20 м,https://glavsnab.net/izolenta-pvh-onlayt-oit-b15-20-g-zelenaya-15-mm-20-m.html,48.0000
600694,Лента малярная Master Color 30-6132 для деликатных поверхностей 24 мм 25 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6132-dlya-delikatnih-poverhnostey-24-mm-25-m.html,292.0000
910000,Уплотнитель для окон Сибртех 93858 со скотчем 8х8 мм 14 м,https://glavsnab.net/uplotnitel-dlya-okon-sibrteh-93858-so-skotchem-8h8-mm-14-m.html,176.0000
890364,Лента малярная Курс 11303 крепированная клейкая 50000х48 мм,https://glavsnab.net/lenta-malyarnaya-kurs-11303-krepirovannaya-kleykaya-50000h48-mm.html,413.0000
910037,Лента клейкая Сибртех 88713 двусторонняя 50 мм 5 м,https://glavsnab.net/lenta-kleykaya-sibrteh-88713-dvustoronnyaya-50-mm-5-m.html,73.0000
971941,"Профиль стоечный Primet ПС-6 100х50 0,60 мм 3 м 16 шт",https://glavsnab.net/profil-stoechniy-primet-ps-6-100h50-0-60-mm-3-m-16-sht.html,386.0000
521115,Лента клейкая Зубр Профессионал 12075-50-10 50мм х 10м серая,https://glavsnab.net/lenta-kleyashchaya-zubr-professional-12075-50-10-50mm-kh-10m-seraya.html,203
900413,"Профиль направляющий Албес Din Prim ПН-6 0,55 4000х100х40 мм",https://glavsnab.net/profil-napravlyayuschiy-albes-din-prim-pn-6-0-55-4000h100h40-mm.html,439.0000
440684,"Изолента ПВХ IEK UIZ-13-10-10M-K02 0,13х15мм 10м черная",https://glavsnab.net/izolenta-pvh-iek-uiz-13-10-10m-k02-0-13h15mm-10m-chernaya.html,32.0000
932189,Лента алюминиевая самоклеящаяся Зубр Профессионал 12262-75-50 75 мм 50 м,https://glavsnab.net/lenta-alyuminiyevaya-samokleyashchayasya-zubr-professional-12262-75-50-75-mm-50-m.html,916
523614,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-42-075 76х4,2 мм 1200 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-42-075-76h4-2-mm-1200-sht.html,1813
901009,Лента клейкая Fit 11963 противоскользящая черная 50 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11963-protivoskolzyaschaya-chernaya-50-mm-5-m.html,455.0000
463109,"Профиль стоечный Албес ПС-6 100х50х0,55 мм 3000 мм DIN Prim ",https://glavsnab.net/profil-stoechniy-albes-ps-6-100h50h0-55-mm-3000-mm-din-strong.html,384.0000
523580,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-35-030 СГД 32х3,5 мм 8000 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-35-030-sgd-32h3-5-mm-8000-shtuk.html,4311
900927,"Скотч сантехнический Fit 11692 для труб 25х0,13 мм 33 м ",https://glavsnab.net/skotch-santekhnicheskiy-fit-11692-dlya-trub-25kh0-13-mm-33-m.html,382.0000
946078,"Лента перфорированная Креп-Комп прямой профиль LP_V 25000х12х0,5 мм",https://glavsnab.net/lenta-perforirovannaya-krep-komp-pryamoy-profil-lp-v-25000h12h0-5-mm.html,486.0000
465205,"Саморез для гипсокартона SoundGuard ГП 3,9х25 мм 200 шт в упаковке",https://glavsnab.net/samorez-dlya-gipsokartona-soundguard-gp-3-9h25-mm-200-sht-v-upakovke.html,300.0000
522893,Перфорированная вентиляционная лента Зубр Волна 17х0.5 мм 25 м 310246-17,https://glavsnab.net/perforirovannaya-ventilyatsionnaya-lenta-zubr-volna-17kh0-5-mm-25-m-310246-17.html,417
900724,Лента ФУМ Fit 70694 19 мм 10 м,https://glavsnab.net/lenta-fum-fit-70694-19-mm-10-m.html,77.0000
956646,Изолента Вихрь 73/3/3/3 19 мм 20 м чёрная,https://glavsnab.net/izolenta-vihr-73-3-3-3-19-mm-20-m-chernaya.html,78.0000
480351,Фанера ФСФ березовая 2440х1220х18 мм сорт 2/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h18-mm-sort-2-4.html,3422.0000
172889,"Изолента ПВХ IEK UIZ-20-10-K07 0,18х19 мм синяя",https://glavsnab.net/izolenta-pvh-iek-0-18h19-mm-sinyaya-uiz-20-10-k07.html,94.0000
524506,"Фумлента Stayer Master 12360-25-040 10000х25х0,075 мм",https://glavsnab.net/fumlenta-stayer-master-12360-25-040-10000h25h0-075-mm.html,60
909898,Лента малярная Сибртех 88838 23 мм 25 м,https://glavsnab.net/lenta-malyarnaya-sibrteh-88838-23-mm-25-m.html,78.0000
980409,"Саморез по дереву Kraftool СГД 3005-45 для гипсокартона 3,5х45 мм 4000 шт ",https://glavsnab.net/samorez-po-derevu-kraftool-sgd-3005-45-dlya-gipsokartona-3-5h45-mm-4000-sht.html,4609
507770,Лента клеящая Зубр Профессионал 12090-50-50 48 мм х 45 м,https://glavsnab.net/lenta-kleyaschaya-zubr-professional-12090-50-50-48-mm-h-45-m.html,522
883493,Изолента ХБ Онлайт OIT-H20-10/BL 61153 черная 20 мм,https://glavsnab.net/izolenta-hb-onlayt-oit-h20-10-bl-61153-chernaya-20-mm.html,114.0000
509687,Крепеж для маячковых профилей Зубр Мастер Креммер 30950-50 50 шт,https://glavsnab.net/krepezh-dlya-mayachkovih-profiley-zubr-master-kremmer-30950-50-50-sht.html,100
897569,Изолента ПВХ Biber 92003 13 мм красная 11 м,https://glavsnab.net/izolenta-pvh-biber-92003-13-mm-krasnaya-11-m.html,33.0000
929436,Комплект крепежа Knauf для профилей UA 50,https://glavsnab.net/komplekt-krepezha-knauf-dlya-profiley-ua-50.html,750.0000
523596,"Саморезы для гипсокартона по дереву Зубр Профессионал 300036-35-051 51х3,5 мм 40 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300036-35-051-51h3-5-mm-40-sht.html,56
900697,"Изолента ПВХ Fit 11002 черная 19х0,13 мм 10 м ",https://glavsnab.net/izolenta-pvh-fit-11002-chernaya-19h0-13-mm-10-m.html,97.0000
454401,Лента алюминиевая Stayer Professional 12268-50-10 50 мм 10 м,https://glavsnab.net/lenta-alyuminievaya-stayer-professional-12268-50-10-50-mm-10-m.html,119
941926,Лента клейкая упаковочная Gigant GIT-34 48 мм 200 м,https://glavsnab.net/lenta-kleykaya-upakovochnaya-gigant-git-34-48-mm-200-m.html,264.0000
523629,"Саморез для гипсокартона по металлу Зубр Профессионал 300016-35-032 32х3,5 мм 65 шт",https://glavsnab.net/samorez-dlya-gipsokartona-po-metallu-zubr-professional-300016-35-032-32h3-5-mm-65-sht.html,63
901152,Лента клейкая Fit 11793 двухсторонняя черная 25 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11793-dvuhstoronnyaya-chernaya-25-mm-5-m.html,195.0000
462538,Плита древесноволокнистая укрывная ДВП оргалит 2140х1220х3 мм гладкая/гладкая,https://glavsnab.net/plita-drevesnovoloknistaya-ukrivnaya-dvp-orgalit-2140h1220h3-mm-gladkaya-gladkaya.html,259.0000
838278,"Саморезы с буром SoundGuard 4,2х13 мм 200 шт",https://glavsnab.net/samorezi-s-burom-soundguard-4-2h13-mm-200-sht.html,300.0000
524496,"Фумлента Зубр Мастер 12373-12-040 15000х12х0,1 мм",https://glavsnab.net/fumlenta-zubr-master-12373-12-040-15000h12h0-1-mm.html,52
906949,Лента малярная Master Color 30-6126 36 мм 50 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6126-36-mm-50-m.html,843.0000
946077,Лента перфорированная монтажная Креп-Комп LM 10000х80х2 мм,https://glavsnab.net/lenta-perforirovannaya-montazhnaya-krep-komp-lm-10000h80h2-mm.html,3683.0000
480329,Фанера ФСФ березовая 2440х1220х9 мм сорт 4/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h9-mm-sort-4-4.html,1880.0000
864753,Лента малярная Gigant GIT-27 50 мм x 25 м ,https://glavsnab.net/lenta-malyarnaya-gigant-git-27-50-mm-x-25-m.html,165.0000
909985,Изолента ПВХ Сибртех 88797 зеленая 19 мм 20 м ,https://glavsnab.net/izolenta-pvh-sibrteh-88797-zelenaya-19-mm-20-m.html,67.0000
975530,"Лента-бордюр самоклеящаяся Аккурат hk50605 38 мм 3,35 м бежевая",https://glavsnab.net/lenta-bordyur-samokleyaschayasya-akkurat-hk50605-38-mm-3-35-m-bezhevaya.html,340
480344,Фанера ФСФ березовая 2440х1220х21 мм сорт 3/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h21-mm-sort-3-4.html,3550.0000
883489,Изолента ПВХ Онлайт OIT-B15-20/R красная 15 мм 20 м,https://glavsnab.net/izolenta-pvh-onlayt-oit-b15-20-r-krasnaya-15-mm-20-m.html,48.0000
600692,Лента малярная Master Color 30-6123 золотистая 36 мм 25 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6123-zolotistaya-36-mm-25-m.html,399.0000
910024,Уплотнитель для окон Сибртех 93849 самоклеящийся 8х8 мм 14 м,https://glavsnab.net/uplotnitel-dlya-okon-sibrteh-93849-samokleyaschiysya-8h8-mm-14-m.html,160.0000
972041,Лента изоляционная Uniel UIT-135P 20/15/10 RED C2 15 мм 20 м красная,https://glavsnab.net/lenta-izolyacionnaya-uniel-uit-135p-20-15-10-red-c2-15-mm-20-m-krasnaya.html,10.0000
909727,Лента клейкая Сибртех 88808 двусторонняя 50 мм 10 м,https://glavsnab.net/lenta-kleykaya-sibrteh-88808-dvustoronnyaya-50-mm-10-m.html,193.0000
524505,"Фумлента Stayer Master 12360-19-040 10000х19х0,075 мм",https://glavsnab.net/fumlenta-stayer-master-12360-19-040-10000h19h0-075-mm.html,49
900697,"Изолента ПВХ Fit 11002 черная 19х0,13 мм 10 м ",https://glavsnab.net/izolenta-pvh-fit-11002-chernaya-19h0-13-mm-10-m.html,97.0000
941926,Лента клейкая упаковочная Gigant GIT-34 48 мм 200 м,https://glavsnab.net/lenta-kleykaya-upakovochnaya-gigant-git-34-48-mm-200-m.html,264.0000
172890,Изолента ПВХ IEK UIZ-20-10-K52 желто-зеленая 19 мм 20 м,https://glavsnab.net/izolenta-pvh-iek-uiz-20-10-k52-zhelto-zelenaya-19-mm-20-m.html,116.0000
901152,Лента клейкая Fit 11793 двухсторонняя черная 25 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11793-dvuhstoronnyaya-chernaya-25-mm-5-m.html,195.0000
520632,Изолента ПВХ Зубр Электрик 1234-2_z02 черная 19 мм 20 м,https://glavsnab.net/izolenta-pvh-zubr-elektrik-1234-2-z02-chernaya-19-mm-20-m.html,102
421286,Тяга подвеса 1500х3 мм,https://glavsnab.net/tyaga-podvesa-1500h3-mm.html,45.0000
838278,"Саморезы с буром SoundGuard 4,2х13 мм 200 шт",https://glavsnab.net/samorezi-s-burom-soundguard-4-2h13-mm-200-sht.html,300.0000
440683,"Изолента ПВХ IEK UIZ-13-10-10M-K07 0,13х15мм синяя 10м",https://glavsnab.net/izolenta-pvh-iek-uiz-13-10-10m-k07-0-13h15mm-sinyaya-10m.html,33.0000
454408,Лента клейкая Зубр Мастер 12031-50 прозрачная 48 мм 60 м,https://glavsnab.net/lenta-kleykaya-zubr-master-12031-50-prozrachnaya-48-mm-60-m.html,102
956741,Изолента Вихрь 73/3/3/5 19 мм 20 м белая ,https://glavsnab.net/izolenta-vikhr-73-3-3-5-19-mm-20-m-belaya.html,78.0000
902375,Лента ФУМ MOS 70682М 12 мм 10 м,https://glavsnab.net/lenta-fum-mos-70682m-12-mm-10-m.html,179.0000
523628,"Саморез для гипсокартона по металлу Зубр Профессионал 300016-35-025 25х3,5 мм 75 шт",https://glavsnab.net/samorez-dlya-gipsokartona-po-metallu-zubr-professional-300016-35-025-25h3-5-mm-75-sht.html,62
864740,Лента армированная Gigant GIT-14 48 мм х 50 м,https://glavsnab.net/lenta-armirovannaya-gigant-git-14-48-mm-h-50-m.html,452.0000
980264,"Саморез по дереву Kraftool СГД 3005-35 для гипсокартона 3,5х35 мм 5800 шт ",https://glavsnab.net/samorez-po-derevu-kraftool-sgd-3005-35-dlya-gipsokartona-3-5h35-mm-5800-sht.html,5407
909938,Лента малярная Сибртех 88837 17 мм 25 м,https://glavsnab.net/lenta-malyarnaya-sibrtekh-88837-17-mm-25-m.html,60.0000
524495,"Фумлента Зубр Мастер 12373-19-025 15000х19х0,1 мм",https://glavsnab.net/fumlenta-zubr-master-12373-19-025-15000h19h0-1-mm.html,55
883497,Изолента Онлайт OIT-H15-30/BL на х/б основе черная 15 мм 30 м,https://glavsnab.net/izolenta-onlayt-oit-h15-30-bl-na-h-b-osnove-chernaya-15-mm-30-m.html,257.0000
480343,Фанера ФСФ березовая 2440х1220х24 мм сорт 3/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h24-mm-sort-3-4.html,4208.0000
318474,Доска АЦЭИД Фибратек 3000х1500х30 мм,https://glavsnab.net/doska-aceid-fibratek-3000h1500h30-mm.html,17550.0000
986797,"Гипсокартон огнестойкий Vetonit Акуфайер Pro УК 2500х1200х12,5 мм ",https://glavsnab.net/gipsokarton-ognestoykiy-vetonit-akufayer-pro-uk-2500h1200h12-5-mm.html,4792.0000
909727,Лента клейкая Сибртех 88808 двусторонняя 50 мм 10 м,https://glavsnab.net/lenta-kleykaya-sibrteh-88808-dvustoronnyaya-50-mm-10-m.html,193.0000
508304,Лента клейкая двухсторонняя Stayer Profi 1217-38-10 38 мм 10 м,https://glavsnab.net/lenta-kleykaya-dvuhstoronnyaya-stayer-profi-1217-38-10-38-mm-10-m.html,162
900411,"Профиль направляющий  Албес Din Prim ПН-2 0,55 4000х50х40 мм",https://glavsnab.net/profil-napravlyayushchiy-albes-din-prim-pn-2-0-55-4000kh50kh40-mm.html,312.0000
480232,Фанера ФСФ березовая 2440х1220х21 мм сорт 4/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h21-mm-sort-4-4.html,3320.0000
925864,Скотч универсальный Delta Multi Band M 60 60 мм х 25 м,https://glavsnab.net/skotch-universalniy-delta-multi-band-m-60-60-mm-h-25-m.html,2540.0000
600691,Лента малярная Master Color 30-6122 золотистая 24 мм 25 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6122-zolotistaya-24-mm-25-m.html,266.0000
901856,Лента клейкая Fit 11832 двухсторонняя 48 мм 10 м,https://glavsnab.net/lenta-kleykaya-fit-11832-dvuhstoronnyaya-48-mm-10-m.html,473.0000
509686,Крепеж для маячковых профилей Зубр Мастер Креммер 30950-100 100 шт,https://glavsnab.net/krepezh-dlya-mayachkovykh-profiley-zubr-master-kremmer-30950-100-100-sht.html,188
427380,Сетка строительная самоклеящаяся X-Glass 150 мм 20 м,https://glavsnab.net/setka-stroitelnaya-samokleyaschayasya-x-glass-150-mm-20-m.html,125.0000
946069,"Лента перфорированная Креп-Комп волна PVA 25000х17х0,5 мм",https://glavsnab.net/lenta-perforirovannaya-krep-komp-volna-pva-25000h17h0-5-mm.html,707.0000
901422,Лента алюминиевая клейкая Fit 11672 50 мм 25 м,https://glavsnab.net/lenta-alyuminievaya-kleykaya-fit-11672-50-mm-25-m.html,505.0000
523595,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-35-050 51х3,5 мм 4000 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-35-050-50h3-5-mm-4000-sht.html,3233
946075,Лента перфорированная монтажная Креп-Комп LM 10000х50х2 мм,https://glavsnab.net/lenta-perforirovannaya-montazhnaya-krep-komp-lm-10000h50h2-mm.html,2302.0000
906932,"Лента тканевая на флисовой основе Fit 11038 ПЭТ черная 19х0,3 мм 15 м",https://glavsnab.net/lenta-tkanevaya-na-flisovoy-osnove-fit-11038-pet-chernaya-19kh0-3-mm-15-m.html,343.0000
523610,"Саморезы для гипсокартона по дереву Зубр Профессионал 300036-42-070 70х4,2 мм 20 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300036-42-070-70h4-2-mm-20-sht.html,51
463056,"Профиль ПН-6 Албес Din Prim 0,55 3000х100х40 мм",https://glavsnab.net/profil-pn-6-albes-din-prim-0-55-3000h100h40mm.html,329.0000
975528,"Лента-бордюр самоклеящаяся Аккурат hk48541 12,8 мм 3,35 м белая ",https://glavsnab.net/lenta-bordyur-samokleyashchayasya-akkurat-hk48541-12-8-mm-3-35-m-belaya.html,233
909910,Изолента ПВХ Сибртех 88798 белая 19 мм 20 м ,https://glavsnab.net/izolenta-pvh-sibrteh-88798-belaya-19-mm-20-m.html,67.0000
523576,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-35-016 СГД 16х3,5 мм 15000 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-35-016-sgd-16h3-5-mm-15000-shtuk.html,6378
465201,"Саморез по дереву SoundGuard ГД 3,5х32 мм 200 шт в упаковке",https://glavsnab.net/samorez-po-derevu-soundguard-gd-3-5h32-mm-200-sht-v-upakovke.html,300.0000
972082,Лента изоляционная Uniel UIT-135P 10/15/01 WHT 15 мм 10 м белая,https://glavsnab.net/lenta-izolyacionnaya-uniel-uit-135p-10-15-01-wht-15-mm-10-m-belaya.html,41.0000
910005,Уплотнитель для окон Сибртех 93843 самоклеящийся 5х16 мм 12 м,https://glavsnab.net/uplotnitel-dlya-okon-sibrtekh-93843-samokleyashchiysya-5kh16-mm-12-m.html,160.0000
522896,Лента перфорированная монтажная Зубр ПЛ-2.0 310245-040 40 мм 10 м,https://glavsnab.net/perforirovannaya-montazhnaya-lenta-zubr-pl-2-0-40kh2-mm-10m-310245-040.html,1630
897567,Изолента ПВХ Biber 92001 13 мм белая 11 м,https://glavsnab.net/izolenta-pvh-biber-92001-13-mm-belaya-11-m.html,33.0000
336248,Изолента ПВХ Uniel UIT-135P 15 мм желтая 10 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-15-mm-zheltaya-10-m.html,41.0000
902732,Скотч упаковочный Фрегат 11060 прозрачный 40 мкм 48 мм 60 м ,https://glavsnab.net/skotch-upakovochniy-fregat-11060-prozrachniy-40-mkm-48-mm-60-m.html,130.0000
524503,"Фумлента Stayer Master 12360-12-025 10000х12х0,075 мм",https://glavsnab.net/fumlenta-stayer-master-12360-12-025-10000h12h0-075-mm.html,27
900984,"Изолента ПВХ Fit 11009 белая 19х0,13 мм 10 м",https://glavsnab.net/izolenta-pvkh-fit-11009-belaya-19kh0-13-mm-10-m.html,80.0000
510596,Лента клеящая металлизированная Зубр 12260-50-50 48 мм 50 м,https://glavsnab.net/lenta-kleyaschaya-metallizirovannaya-zubr-12260-50-50-48-mm-50-m.html,162
406978,Шуруп универсальный желтопассированный 6х80 мм,https://glavsnab.net/shurup-universalniy-zheltopassirovanniy-6h80-mm.html,219
941915,Изолента ПВХ Gigant Professional GT-0-3 черная 19 мм 20 м,https://glavsnab.net/izolenta-pvh-gigant-professional-gt-0-3-chernaya-19-mm-20-m.html,145.0000
172884,Изолента ПВХ IEK 0.18х19 мм белая UIZ-20-10-K01,https://glavsnab.net/izolenta-pvh-iek-0-18h19-mm-belaya-uiz-20-10-k01.html,94.0000
900734,Лента клейкая Fit 11797 двухсторонняя черная 25 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11797-dvuhstoronnyaya-chernaya-25-mm-5-m.html,288.0000
520630,Изолента ПВХ Зубр Электрик 1234-3_z02 красная 19 мм 20 м,https://glavsnab.net/izolenta-pvh-zubr-elektrik-1234-3-z02-krasnaya-19-mm-20-m.html,102
440834,Изолента ПВХ Navigator NIT-A19-20/R  красная 19 мм 20 м,https://glavsnab.net/izolenta-pvh-navigator-nit-a19-20-r-krasnaya-19-mm-20-m-298278.html,112.0000
454406,Лента клейкая Stayer Profi 1221-50-10 50 мм 10 м,https://glavsnab.net/lenta-kleykaya-stayer-profi-1221-50-10-50-mm-10-m.html,165
946296,"Саморез для ГВЛ 3,9х45 мм 6500 шт",https://glavsnab.net/samorez-dlya-gvl-krep-komp-3-9h45-mm-6500-sht.html,4592.0000
901995,Лента разметочная самоклеющаяся Fit 11858 красно-белая 50 мм 25 м,https://glavsnab.net/lenta-razmetochnaya-samokleyuschayasya-fit-11858-krasno-belaya-50-mm-25-m.html,481.0000
523626,"Саморез для гипсокартона по металлу Зубр Профессионал 300016-35-019 19х3,5 мм 80 шт",https://glavsnab.net/samorez-dlya-gipsokartona-po-metallu-zubr-professional-300016-35-019-19h3-5-mm-80-sht.html,59
864742,Лента армированная Gigant GIT-16 48 мм х 20 м,https://glavsnab.net/lenta-armirovannaya-gigant-git-16-48-mm-kh-20-m.html,150.0000
980329,"Саморез по дереву Kraftool СГД 3005-16 для гипсокартона 3,5х16 мм 15000 шт ",https://glavsnab.net/samorez-po-derevu-kraftool-sgd-3005-16-dlya-gipsokartona-3-5h16-mm-15000-sht.html,8406
909256,Изолента ПВХ Matrix 88858 черная 50 мм 10 м ,https://glavsnab.net/izolenta-pvh-matrix-88858-chernaya-50-mm-10-m.html,137.0000
524493,"Фумлента Зубр Мастер 12373-12-016 15000х12х0,1 мм",https://glavsnab.net/fumlenta-zubr-master-12373-12-016-15000h12h0-1-mm.html,32
883495,Изолента Онлайт OIT-H15-10/BL на х/б основе черная 15 мм 10 м,https://glavsnab.net/izolenta-onlayt-oit-h15-10-bl-na-h-b-osnove-chernaya-15-mm-10-m.html,91.0000
465183,Клейкая лента Soundguard водостойкая 48 мм 5 м,https://glavsnab.net/kleykaya-lenta-soundguard-vodostoykaya-48-mm-5-m.html,470.0000
986795,"Гипсокартон Vetonit Aku-Line УК ГСП-D 2500х1200х12,5 мм",https://glavsnab.net/gipsokarton-vetonit-aku-line-uk-gsp-d-2500h1200h12-5-mm.html,1034.0000
910012,Лента клейкая Сибртех 88712 двусторонняя 38 мм 5 м,https://glavsnab.net/lenta-kleykaya-sibrteh-88712-dvustoronnyaya-38-mm-5-m.html,91.0000
508302,Лента клейкая двухсторонняя Stayer Profi 1217-10 50 мм 10 м,https://glavsnab.net/lenta-kleykaya-dvuhstoronnyaya-stayer-profi-1217-10-50-mm-10-m.html,206
900277,Лента самоклеящаяся серпянка Tytan Professional белая 45x45000 мм,https://glavsnab.net/lenta-samokleyaschayasya-serpyanka-tytan-professional-belaya-45x45000-mm.html,184.0000
480335,Фанера ФСФ березовая 2440х1220х40 мм сорт 4/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h40-mm-sort-4-4.html,6915.0000
925865,Лента уплотнительная Delta Schaum Band SB 60 для контробрешетки 60 мм 30 м ,https://glavsnab.net/lenta-uplotnitelnaya-delta-schaum-band-sb-60-dlya-kontrobreshetki-60-mm-30-m.html,1950.0000
600689,Лента малярная бумажная Master Color 30-6113 синяя 36 мм 25 м,https://glavsnab.net/lenta-malyarnaya-bumazhnaya-master-color-30-6113-sinyaya-36-mm-25-m.html,374.0000
901016,Лента клейкая универсальная Fit Ductape 11772 красная 48 мм 10 м,https://glavsnab.net/lenta-kleykaya-universalnaya-fit-ductape-11772-krasnaya-48-mm-10-m.html,206.0000
509561,Крепеж для штукатурных маяков Зубр Мастер 30955-50,https://glavsnab.net/krepezh-dlya-shtukaturnykh-mayakov-zubr-master-30955-50.html,121
009003,Изолента (10мх15мм) син. Вихрь 73/3/3/2,https://glavsnab.net/izolenta-10mkh15mm-sin-vikhr-73-3-3-2.html,35.0000
427378,Сетка строительная самоклеящаяся X-Glass 50 мм 45 м,https://glavsnab.net/setka-stroitelnaya-samokleyaschayasya-x-glass-50-mm-45-m.html,79.0000
946067,"Лента перфорированная Креп-Комп волна PVA 25000х12х0,5 мм",https://glavsnab.net/lenta-perforirovannaya-krep-komp-volna-pva-25000h12h0-5-mm.html,497.0000
826843,Лента кромочная демпферная 8х50 мм 20 м,https://glavsnab.net/lenta-kromochnaya-dempfernaya-8kh50-mm-20-m.html,136.0000
523593,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300032-35-050 50х3,5 мм 450 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300032-35-050-50h3-5-mm-400-sht.html,586
841590,Лента самоклеящаяся K-Flex ST AD 850NS020100 10 м 50 мм,https://glavsnab.net/lenta-samokleyaschayasya-k-flex-st-ad-850ns020100-10-m-50-mm.html,569
523608,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-42-070 70х4,2 мм 1500 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-42-070-70h4-2-mm-1500-sht.html,2055
864758,Лента клеящая Gigant GIT-32 48 мм х 50 м,https://glavsnab.net/lenta-kleyaschaya-gigant-git-32-48-mm-h-50-m.html,88.0000
463044,"Профиль ПН-2 Албес Din Prim 0,55 3000х50х40 мм",https://glavsnab.net/profil-pn-2-albes-din-prim-0-55-3000h50h40mm.html,234.0000
299461,"Клеящая лента Момент Монтаж двусторонняя 12 кг 1,5 м",https://glavsnab.net/kleyaschaya-lenta-moment-montazh-dvustoronnyaya-12-kg-1-5-m.html,231.0000
975284,Лента компенсационная Kleyko черная 6х10 мм,https://glavsnab.net/lenta-kompensacionnaya-kleyko-panel-fix-chernaya-6h10-mm.html,602.0000
909838,Изолента ПВХ Сибртех 88787 синяя 15 мм 10 м ,https://glavsnab.net/izolenta-pvh-sibrteh-88787-sinyaya-15-mm-10-m.html,25.0000
523574,"Саморезы для гипсокартона по дереву Зубр Профессионал 300031-35-025 СГД 25х3,5 мм контейнер 600 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300031-35-025-sgd-25h3-5-mm-konteyner-600-shtuk.html,340
825456,"Лента монтажная перфорированная IEK CLP1M-LP-12-055 12 м 0,55 мм",https://glavsnab.net/lenta-montazhnaya-perforirovannaya-iek-clp1m-lp-12-055-12-m-0-55-mm.html,1410.0000
484531,"Лента перфорированная вентиляционная Сибртех 46549 прямая, 0,55 мм, LP V, 17х25000 мм, цинк",https://glavsnab.net/lenta-perforirovannaya-ventilyatsionnaya-sibrtekh-46549-pryamaya-0-55-mm-lp-v-1-7-sm-kh-25-m-tsink.html,700.0000
972000,Лента изоляционная Uniel UIT-135P 10/15/01 BLK 15 мм 10 м черная,https://glavsnab.net/lenta-izolyatsionnaya-uniel-uit-135p-10-15-01-blk-15-mm-10-m-chernaya.html,36.0000
909884,Лента малярная Сибртех 88885 эконом 40 мм 15 м,https://glavsnab.net/lenta-malyarnaya-sibrteh-88885-ekonom-40-mm-15-m.html,78.0000
522898,Лента перфорированная тарная Зубр  ПТЛ 310248 20 мм 25 м ,https://glavsnab.net/lenta-perforirovannaya-tarnaya-zubr-ptl-310248-20-mm-25-m.html,541
827483,Бинт строительный Зубр 1240-06-50 повышенной прочности 60 мм 50 м,https://glavsnab.net/bint-stroitelnyy-zubr-1240-06-50-povyshennoy-prochnosti-60-mm-50-m.html,18.0000
480332,Фанера ФСФ березовая 2440х1220х12 мм сорт 4/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h12-mm-sort-4-4.html,1978.0000
336246,Изолента ПВХ Uniel UIT-135P 15 мм синяя 10 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-15-mm-sinyaya-10-m.html,41.0000
994680,"Саморез оконный SWFS 3,9х25 мм 950 штук",https://glavsnab.net/samorez-okonniy-swfs-3-9h25-mm-950-shtuk.html,1579.0000
909295,Лента клейкая Matrix 89081 двусторонняя 25 мм 5 м,https://glavsnab.net/lenta-kleykaya-matrix-89081-dvustoronnyaya-25-mm-5-m.html,134.0000
521122,Лента клейкая Stayer Profi 12270-50-05 противоскользящая 50мм х 5м,https://glavsnab.net/lenta-kleykaya-stayer-profi-12270-50-05-protivoskolzyaschaya-50mm-h-5m.html,366
